style-scope src,yt-simple-endpoint href,style-scope,yt-simple-endpoint,yt-simple-endpoint href 2,ytAttributedStringHost,style-scope 2,ytCoreImageHost src,style-scope 3,,,,,
https://yt3.ggpht.com/7C1UEudAU7yDIpaL09ndb2FsZXLOqcW9HIM53nT-sYDz9CgVmMA8P3MztXoUZ9oChQOs8JYexg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@zuperman10,@zuperman10,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugz_CeWkt3LfkhnLatR4AaABAg,mesti ada IGL,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_k72kUK-NdEdKfvEjJEUjhKu5jOpxP8mcXuVAfdnchHTvhLLwVeyihENTDtYpKNM5EVmA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@BilaNabila-m2n,@BilaNabila-m2n,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugy_lYxt39RU0VvfJg94AaABAg&pp=0gcJCSIANpG00pGi,wkwk wk ada kingdom yg ngomong wey malu malu malu kalah mulu kwwkw di menit,,,,,,,,
https://yt3.ggpht.com/bivONTeE06zNWmANEf64jfAIbkuQTgSDr2RL1NBb1DvjYA5ilGlnqQAg-WAOgL51fvfXP1yIpw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KingSongkel,@KingSongkel,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyv8EfIRyuUYTsr_xx4AaABAg,Pilih coach kecut farewel apa kingdom yang farewel.,1,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_mR4_0iAFCVd2xlUoaDeUDWtMa9xsyETnN9lTDbTcI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sadboys7212,@sadboys7212,10 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugz7NsUpApMFmbsCHaN4AaABAg,coba tarik dyren lgi pak buat biar ga telor,,,,,,,,
https://yt3.ggpht.com/OyOEKBypUde5751npL2UvQBbg2ymqY5IdtdgsCtQ6mV6BZERDHIJY3SenOWFjqCB18eD5UAMJA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Aurakasihannn,@Aurakasihannn,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxjLZM_9jbJFmPbptB4AaABAg,Malu malu kalah mulu malu itu yg roasting haters ya,1,,,,,,,
,https://www.youtube.com/@KevinMaulana-o3o,@KevinMaulana-o3o,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgysOcTQWdaJ_yYNYbF4AaABAg,Minimal Menang 1 lah king mau sampe kapan kita kalah terus,1,,,,,,,
,https://www.youtube.com/@milkankhosasi7608,@milkankhosasi7608,9 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugw7Ou6K8lt4mxoY2fJ4AaABAg,"Kangen menang ? 
Kasih hero nyaman mereka ,
Kalo masih kalah juga 
Pecat aja ganti rooster",,,,,,,,
,https://www.youtube.com/@BengkokKanan,@BengkokKanan,4 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugy0KlfbEWW8_2JPXvd4AaABAg,ganti coach si kayaknya,1,,,,,,,
,https://www.youtube.com/@kaneramadhan1450,@kaneramadhan1450,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgySQ8mEXyIM5n1EQix4AaABAg,highlight RRQ Tora blm min,,,,,,,,
,https://www.youtube.com/@Milchan-3,@Milchan-3,8 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugxlq0ZDUwQFUC2d99V4AaABAg&pp=0gcJCSIANpG00pGi,,,,,,,,,
,https://www.youtube.com/@bayucandra2809,@bayucandra2809,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxglD_p_Uz42fewEPF4AaABAg,"Sekedar saran dari gw kacamata awam penonton 
Exp nya kek gatau jobdesk gitu
Junglernya juga suka over komit
Cape bgt dah jadi kingdom sekarang",,,,,,,,
,https://www.youtube.com/@BilaNabila-m2n,@BilaNabila-m2n,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxKZ4tizzvERLDS8hp4AaABAg,wkwkkw ada kingdom yg ngomong wey malu malu malu kalah mulu malu wkwkwkwk,,,,,,,,
,https://www.youtube.com/@PapaZola-j8z1s,@PapaZola-j8z1s,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzvA9zgwFx_b1ovnEp4AaABAg&pp=0gcJCSIANpG00pGi,Coba naikin nmm ke stack,,,,,,,,
,https://www.youtube.com/@MutMutmainah-q7o,@MutMutmainah-q7o,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwuR4X_USgHsX2jNCt4AaABAg,sekarang sombong banget kingdom ga mau di wawancara,1,,,,,,,
,https://www.youtube.com/@Redmi8pro-f1w,@Redmi8pro-f1w,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyQrJoMffL6Rol_3ud4AaABAg,Superdan wajib keluar mending rez,,,,,,,,
,https://www.youtube.com/@MasGunturrr,@MasGunturrr,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugx9WBOBvQC4AIK3ZFB4AaABAg,,,,,,,,,
,https://www.youtube.com/@Faisaljr11,@Faisaljr11,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyeNayq5mrK3lmvD8h4AaABAg,"Nasib jadi kingdom, Lemon bantuin dong ini timm",,,,,,,,
,https://www.youtube.com/@galihprayoga5655,@galihprayoga5655,15 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwbsyUrzZgN2hDWDvR4AaABAg,HARIT BUKA ULTI BUAT TOWER TAPI GA LIAT MUSUH NYA HYLOS+YVE,,,,,,,,
,https://www.youtube.com/@spec_laren,@spec_laren,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugzvi5my_72uAW_xehF4AaABAg,"kasih main superken hero nyamannya
balikin gameplay pick-off RRQ
superdan tolong lebih banyak belajar lagi",,,,,,,,
,https://www.youtube.com/@sifangshai,@sifangshai,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwLuIZ0cCXIo0jjH1p4AaABAg,Balikin roster s14 minnn,1,,,,,,,
"data:image/gif;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAQAAAC1HAwCAAAAC0lEQVR42mN8XA8AAksBZG7LpHYAAAAASUVORK5CYII=",https://www.youtube.com/@AndiNurmahmudi,@AndiNurmahmudi,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyXrLFE5m69ISklOqp4AaABAg,Melempem terus cafekk,,,,,,,,
https://yt3.ggpht.com/OyOEKBypUde5751npL2UvQBbg2ymqY5IdtdgsCtQ6mV6BZERDHIJY3SenOWFjqCB18eD5UAMJA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Aurakasihannn,@Aurakasihannn,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxjLZM_9jbJFmPbptB4AaABAg,Malu malu kalah mulu malu itu yg roasting haters ya,1,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/qe6t_Z9vL1m0YV9rk0osBHv_JZ5Ymk-MdndGI7PjqMbvB6FeFo91CutyQC6UYLkB5eUr5cydeg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@KevinMaulana-o3o,@KevinMaulana-o3o,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgysOcTQWdaJ_yYNYbF4AaABAg,Minimal Menang 1 lah king mau sampe kapan kita kalah terus,1,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,,,,,
https://yt3.ggpht.com/yZ21kahkdNysJfkm_AmAK8aWT1V3zIOmGKzzNvOMrWIw6LDf9rlRyPHv938xSOQParcws9fAfGs=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@milkankhosasi7608,@milkankhosasi7608,9 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugw7Ou6K8lt4mxoY2fJ4AaABAg,"Kangen menang ? 
Kasih hero nyaman mereka ,
Kalo masih kalah juga 
Pecat aja ganti rooster",,,,,,,,
https://yt3.ggpht.com/Uf9YK6EglnUHAWUzyU8XapQo_03EAWrlxGYNFoSY-W7RgbONfRKJyAWN2VROQnm8GAXIYeS45w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@BengkokKanan,@BengkokKanan,4 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugy0KlfbEWW8_2JPXvd4AaABAg,ganti coach si kayaknya,1,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_l1gLspFizACVVzO6WqIGrpt5Ik_q7PsXIM100hCA7_KYc=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kaneramadhan1450,@kaneramadhan1450,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgySQ8mEXyIM5n1EQix4AaABAg,highlight RRQ Tora blm min,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/cK_az9gloUHWmLibMjFuSEFxPORm5pS0KvE1y93XDaeQDFTY9aLqrEjqJrmBkVSUqCquXINwaQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Milchan-3,@Milchan-3,8 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugxlq0ZDUwQFUC2d99V4AaABAg&pp=0gcJCSIANpG00pGi,,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_llxbxmWr2QPEhWjDt086xJrK60JgfhzAV3d4EnTpLG=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@bayucandra2809,@bayucandra2809,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxglD_p_Uz42fewEPF4AaABAg,"Sekedar saran dari gw kacamata awam penonton 
Exp nya kek gatau jobdesk gitu
Junglernya juga suka over komit
Cape bgt dah jadi kingdom sekarang",,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_k72kUK-NdEdKfvEjJEUjhKu5jOpxP8mcXuVAfdnchHTvhLLwVeyihENTDtYpKNM5EVmA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@BilaNabila-m2n,@BilaNabila-m2n,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxKZ4tizzvERLDS8hp4AaABAg,wkwkkw ada kingdom yg ngomong wey malu malu malu kalah mulu malu wkwkwkwk,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_mymR-MbSZiXcxemf76BWkS2_J1h-FgBePsVD9r7FjOXZDjU4qX1ONi8S2eqHfN6i8s0w=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@PapaZola-j8z1s,@PapaZola-j8z1s,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzvA9zgwFx_b1ovnEp4AaABAg&pp=0gcJCSIANpG00pGi,Coba naikin nmm ke stack,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_mNkj4pW6jUvChG4gBzsrYlBtzdpsU-SuNMu6MPKVmDoCxY2_D05vAOfPJE2IATJUm0Sw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MutMutmainah-q7o,@MutMutmainah-q7o,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwuR4X_USgHsX2jNCt4AaABAg,sekarang sombong banget kingdom ga mau di wawancara,1,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_mC-F_LUNsLxxHq0iRkdThSk-g8rlByJUfRPLo8n2HtbmB0G7VDfzswGgLJModTHVY6_A=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Redmi8pro-f1w,@Redmi8pro-f1w,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyQrJoMffL6Rol_3ud4AaABAg,Superdan wajib keluar mending rez,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/RgqxoV000_Iwgr1T_LMhsE3xg6SiX3SDanvv7MPcoyhc5BTzBTzdZDWiSTKTIpGmE9OAFRY9aw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@MasGunturrr,@MasGunturrr,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugx9WBOBvQC4AIK3ZFB4AaABAg,,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f600.png,,,,,,
https://yt3.ggpht.com/7Vr-9-j9lcJq2JiO4Mmiw2UycAhWUP4iazEQ5d9Z_SEqqL79eij_oiujXZ3yc-n3cm-zwlcvUG8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Faisaljr11,@Faisaljr11,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyeNayq5mrK3lmvD8h4AaABAg,"Nasib jadi kingdom, Lemon bantuin dong ini timm",,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_nzFNWyPFzb5gj7efYjfg0jsECII78Nuu8M2C2jEp9w6F0=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@galihprayoga5655,@galihprayoga5655,15 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwbsyUrzZgN2hDWDvR4AaABAg,HARIT BUKA ULTI BUAT TOWER TAPI GA LIAT MUSUH NYA HYLOS+YVE,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f923.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_kM74mAeObZ840pJdfHFthO0Uf57XMJT3C0xXnmfV5gAw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@spec_laren,@spec_laren,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugzvi5my_72uAW_xehF4AaABAg,"kasih main superken hero nyamannya
balikin gameplay pick-off RRQ
superdan tolong lebih banyak belajar lagi",,,,,,,,
https://yt3.ggpht.com/cViSI3WaCLzEJSHYQH0Dx-vc7vVWTTudg11vBwG3g-rSXcpw_p3N33X8HMCRbcpkO0pKQC46Wg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sifangshai,@sifangshai,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwLuIZ0cCXIo0jjH1p4AaABAg,Balikin roster s14 minnn,1,,,,,,,
https://yt3.ggpht.com/6oOGaE3wd3wjgWy6mZuUqKpk6UcpDH_DqerqLv5tkXc6hMUZhVL5usuKxIcYmG941i0b-Q21=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ZeX-ries,@ZeX-ries,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgyWry6u2oCXEIjZ5JR4AaABAg&pp=0gcJCSIANpG00pGi,Waduh,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f5ff.png,,,,,,
https://yt3.ggpht.com/2LjO_Yx7W3qkd8j5-tT6Mz2wcnBK8ba-rQI4g1nRS8tne2dRm6YXmI1CA480NhbbD_EI1urW=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ilhamdani135,@ilhamdani135,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwDTWNrHCu28wExBNJ4AaABAg,Udh MLS nonton hosi mending nonton tora,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_lxtRCt-DhS2IXbJRGf18lEqAt4SfXkOUQkQ5hRcL4kXhw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ahmadromadhon7595,@ahmadromadhon7595,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwiuChJ8fAcVzRewdl4AaABAg&pp=0gcJCSIANpG00pGi,Rrq sih kuat tapi tim lain juga lebih kuattt,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_mVrsQ8RGLX7rYeXXb8gltrE-TN-lBRFDnqdrRgc-v1pzr84gv2I4vBciAIIOUvCBuOdQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kleponVpin,@kleponVpin,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxmhyBINyD5OZPnPEx4AaABAg,"Spell just spell ? Itu kalau purify pasti bisa ngasih perlawanan lah minimal, minimal tuh harit bukan idup cuma buat mati doang",,,,,,,,
https://yt3.ggpht.com/YxKd4mpZTEQp1IA0rBrhXxtqZoHb4R14sJMolxTsELPztDt83oPskCefm-OtbQ4gA3o_UqA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@ShadowGatot,@ShadowGatot,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyj_H2QDha2KTmjual4AaABAg,?ade: Rex Regum Qolam,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f5e3.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_m5evfCF_YxC_lDCZai6PdDPi8RLB_PVhrL3a1ARTLFBM2x9-KClsWFWW2FfUzwIrVBkQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@muhammadkazimfairuz7933,@muhammadkazimfairuz7933,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzA8GFVuQ1NYRo2SEJ4AaABAg,Exp sama roam nya,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_ln-9HYXgytSDFQbDRDb_rgH6bzytH6hE2dknWeVZrk6K8go1x19Eeds3jB779sjKtoDw=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@sellymilliona4038,@sellymilliona4038,1 hari yang lalu (diedit),https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugx0YJNWv2fHVghQqG54AaABAg,Kapten rrq idok ya baru tau apa bukan?,1,,,,,,,
https://yt3.ggpht.com/3HlH9I2FRgWzzdDtb9drc5NRpCHO2K_ygHaxfagXnvqpVfywaUfWSqESECRm2iE2d3emx6_Mse8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mobahistory,@mobahistory,23 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzBwg8cUV0caz0qWnx4AaABAg,Mainkan bigmo min buat pelapis dan,,,,,,,,
,https://www.youtube.com/@harry14-h3d,@harry14-h3d,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyvpm8gvv6AJgj7-WR4AaABAg,Double winner kah? Juara konten & juara scrim,,,,,,,,
,https://www.youtube.com/@kopetnjlapre,@kopetnjlapre,22 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzlsggnmL2EHsGWL1l4AaABAg,"Kingdem dewasa mah biasa aja, cepet berbenah ya rrq, kalian berkompetisi",,,,,,,,
,https://www.youtube.com/@Reval-e5j,@Reval-e5j,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzesdDICHcCgvKz7h94AaABAg,Ni tim amnesia cara menang jir,,,,,,,,
,https://www.youtube.com/@afazhabba,@afazhabba,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugx_73-v-FmwXr0LrEp4AaABAg,"Buseh coms nya udah kek di ranked , gak ada comando.
Maennya Bikin gerakan dulu baru info ngelakuin gerakan.",,,,,,,,
,https://www.youtube.com/@Zipt-p3d,@Zipt-p3d,20 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxzdCMQ_Dk5N6-93hZ4AaABAg,Player bintangnya dijual smua abis ini kalo kuroky Ama yehez dijual g ngrti lagi dah,,,,,,,,
,https://www.youtube.com/@skydarkullz,@skydarkullz,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugz5TKca4DBATr8PLN14AaABAg,udah capek,,,,,,,,
,https://www.youtube.com/@adamcandra-b2z,@adamcandra-b2z,2 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyek25avtRsU0TVBdl4AaABAg,menang ini lawan evos,,,,,,,,
,https://www.youtube.com/@Alfian.Fas11,@Alfian.Fas11,22 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzCNwIzQ0oeEZBHEMR4AaABAg,KICK SUPERDANNN,,,,,,,,
,https://www.youtube.com/@BngstLoSemua,@BngstLoSemua,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzlEmm9rwFvzotcN894AaABAg&pp=0gcJCSIANpG00pGi,Harusnya semua namanya ada super super,,,,,,,,
,https://www.youtube.com/@muhanas8737,@muhanas8737,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxD1QfwkTxXd7DT-5R4AaABAg,"komunikasi nya kurang sih, itu superdann GK pernah ngomong",,,,,,,,
,https://www.youtube.com/@chcllte8728,@chcllte8728,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugy2KZrpt37Jw2FdzQN4AaABAg,Wkwkwkwk ngakak kuroky pas nabok pantat,,,,,,,,
,https://www.youtube.com/@kejubakar5853,@kejubakar5853,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgwDTTG8wh4J9AeGYOZ4AaABAg&pp=0gcJCSIANpG00pGi,MASUKAN SUTSUJIN ACUUU,,,,,,,,
https://yt3.ggpht.com/3HlH9I2FRgWzzdDtb9drc5NRpCHO2K_ygHaxfagXnvqpVfywaUfWSqESECRm2iE2d3emx6_Mse8=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@mobahistory,@mobahistory,23 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzBwg8cUV0caz0qWnx4AaABAg,Mainkan bigmo min buat pelapis dan,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,,,,,
https://yt3.ggpht.com/_14_YgHw9JhmsxKnMaWWixqF3-Gxxta4iz2fv2lJwH_w5WfQR8BrOadpEz6hGPhJrIKejbztZg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@harry14-h3d,@harry14-h3d,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyvpm8gvv6AJgj7-WR4AaABAg,Double winner kah? Juara konten & juara scrim,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f389.png,,,,,,
https://yt3.ggpht.com/uxTKDWLQ809OX5iQAbnum64afvIldMeD4oqdNkAoPt2E4_sloXHNZVmgjXxrOKSBX23iqDgXdg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@kopetnjlapre,@kopetnjlapre,22 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzlsggnmL2EHsGWL1l4AaABAg,"Kingdem dewasa mah biasa aja, cepet berbenah ya rrq, kalian berkompetisi",,,,,,,,
https://yt3.ggpht.com/v6VX1jemoCxYnLv80VoMGNLGzJhNT03Rd7jPSVM9PuG7p-IBH8dUi0QJFdqCJTxy3H7sPxvSnl4=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Reval-e5j,@Reval-e5j,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzesdDICHcCgvKz7h94AaABAg,Ni tim amnesia cara menang jir,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_ky9KbyxWFQkTx8DRTbI1RCH1c8WrYPoWdos7MLMZ7NXmI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@afazhabba,@afazhabba,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugx_73-v-FmwXr0LrEp4AaABAg,"Buseh coms nya udah kek di ranked , gak ada comando.
Maennya Bikin gerakan dulu baru info ngelakuin gerakan.",,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/fjSvgvlYjdKw5JUc7hxoOZ2dkIYMIzcyGtsM5EFxzQ3zGFbl5rXbyGZeXuW0gnCyOdiu-V6EZqI=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Zipt-p3d,@Zipt-p3d,20 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxzdCMQ_Dk5N6-93hZ4AaABAg,Player bintangnya dijual smua abis ini kalo kuroky Ama yehez dijual g ngrti lagi dah,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f602.png,,,,,,
https://yt3.ggpht.com/5yTB_L11FpQj9c8NbbWWQnfFAqG2x_30l9EVHbCptSegAwlWyTinirhHH8ypb962TWnJHBZmvg=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@skydarkullz,@skydarkullz,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugz5TKca4DBATr8PLN14AaABAg,udah capek,,https://www.youtube.com/s/gaming/emoji/7ff574f2/emoji_u1f622.png,,,,,,
https://yt3.ggpht.com/ytc/AIdro_lXtne55zBH_1t7d8DcUMe6AsD94Tx7UV6SN-jVQ85kdxUgEu2JvEkWNQeOIC6Pw0RZlA=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@adamcandra-b2z,@adamcandra-b2z,2 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=Ugyek25avtRsU0TVBdl4AaABAg,menang ini lawan evos,,,,,,,,
https://yt3.ggpht.com/ytc/AIdro_nHlPRTS4j3f-eyPX4GsSbVfBZpbBSK7E9xR71lOwU=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@Alfian.Fas11,@Alfian.Fas11,22 jam yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzCNwIzQ0oeEZBHEMR4AaABAg,KICK SUPERDANNN,,,,,,,,
https://yt3.ggpht.com/UthjBfTWx176MqhCAVMe_GHBvJHLtr9xBRVhpin7NZbKw2YTd-tQ1KqqQGU3eRtNsYoxkPi9lQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@BngstLoSemua,@BngstLoSemua,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgzlEmm9rwFvzotcN894AaABAg&pp=0gcJCSIANpG00pGi,Harusnya semua namanya ada super super,,,,,,,,
https://yt3.ggpht.com/THjnFwcrWnLuso1mTVdItNvNKvpDWnpNc4Aiy8CoG_KF9L7Gujq7qw5ux_LJwTILTLbEokwpWQ=s88-c-k-c0x00ffffff-no-rj,https://www.youtube.com/@muhanas8737,@muhanas8737,1 hari yang lalu,https://www.youtube.com/watch?v=FuuW5g_yjsM&lc=UgxD1QfwkTxXd7DT-5R4AaABAg,"komunikasi nya kurang sih, itu superdann GK pernah ngomong",,,,,,,,
